n, timestamp, bat_voltage, flight_state, pyro_cont, pressure, temperature, altitude_agl, ground_altitude, baro_vel, avg_baro_vel, UTCtstamp, lat, lon, altitude_ellipsoid, altitude_msl, fixType, num_sats, acc_x, acc_y, acc_z, hacc_x, hacc_y, hacc_z, gyr_x, gyr_y, gyr_z
11625,247606886,9.195911,5,0,764.871360,-9.083994,939.135850,0.000000,-18.221729,-30.266962,0,329972264,3225216499,0,2313037,0,0,-0.225731,-0.228143,-0.233144,-0.225731,-0.228143,-0.233144,-0.377630,-0.000000,0.365869
11626,247626865,9.195911,5,0,764.913348,-9.121866,938.682582,0.000000,-39.908993,-31.438156,0,329972264,3225216499,0,2313037,0,0,-0.225731,-0.228143,-0.233144,-0.225731,-0.228143,-0.233144,-0.377630,-0.000000,0.365869
11627,247646874,9.195911,5,0,764.941341,-9.015694,938.380409,0.000000,-32.151722,-32.276402,0,329972264,3225216499,0,2313037,0,0,-0.225730,-0.228143,-0.233144,-0.225730,-0.228143,-0.233144,-0.377630,-0.000000,0.365869
11628,247666877,9.188869,5,0,764.969334,-9.062718,938.078240,0.000000,-30.605148,-30.630085,0,329972348,3225216454,0,2300010,0,0,-0.225730,-0.228142,-0.233144,-0.225730,-0.228142,-0.233144,-0.377630,-0.000000,0.365869
11629,247686880,9.209993,5,0,764.983331,-9.011346,937.927158,0.000000,-18.205990,-29.091837,0,329972348,3225216454,0,2300010,0,0,-0.225730,-0.228142,-0.233143,-0.225730,-0.228142,-0.233143,-0.377630,-0.000000,0.365869
11630,247706879,9.195911,5,0,765.011325,-9.036450,937.624996,0.000000,-27.816002,-29.992682,0,329972183,3225216414,0,2304700,0,0,-0.225730,-0.228142,-0.233143,-0.225730,-0.228142,-0.233143,-0.377630,-0.000000,0.365869
11631,247726869,9.195911,5,0,765.039319,-9.225111,937.322838,0.000000,-29.738005,-30.172852,0,329972183,3225216414,0,2304700,0,0,-0.225729,-0.228142,-0.233143,-0.225729,-0.228142,-0.233143,-0.377630,-0.000000,0.365869
11632,247746875,9.209993,5,0,765.081311,-9.067282,936.869609,0.000000,-42.202484,-30.207911,0,329972183,3225216414,0,2304700,0,0,-0.225729,-0.228141,-0.233143,-0.225729,-0.228141,-0.233143,-0.377630,-0.000000,0.365869
11633,247766876,9.188869,5,0,765.109306,-9.255034,936.567463,0.000000,-32.615303,-30.214924,0,329972491,3225216255,0,2297408,0,0,-0.225729,-0.228141,-0.233142,-0.225729,-0.228141,-0.233142,-0.377630,-0.000000,0.365869
11634,247786861,9.195911,5,0,765.137302,-9.008644,936.265320,0.000000,-30.692982,-30.215836,0,329972491,3225216255,0,2297408,0,0,-0.225729,-0.228141,-0.233142,-0.225729,-0.228141,-0.233142,-0.377630,-0.000000,0.365869
11635,247806915,9.195911,5,0,765.165298,-9.075186,935.963182,0.000000,-30.308517,-31.424519,0,329972457,3225216618,0,2308410,0,0,-0.225729,-0.228141,-0.233142,-0.225729,-0.228141,-0.233142,-0.377630,-0.000000,0.365869
11636,247826908,9.195911,5,0,765.193294,-8.939256,935.661048,0.000000,-30.231625,-30.456778,0,329972457,3225216618,0,2308410,0,0,-0.225728,-0.228141,-0.233142,-0.225728,-0.228141,-0.233142,-0.377630,-0.000000,0.365869
11637,247846885,9.195911,5,0,765.207293,-9.190953,935.509983,0.000000,-18.131287,-29.054737,0,329972457,3225216618,0,2308410,0,0,-0.225728,-0.228140,-0.233142,-0.225728,-0.228140,-0.233142,-0.377630,-0.000000,0.365869
11638,247866873,9.195911,5,0,765.235290,-8.983007,935.207856,0.000000,-27.796179,-28.773838,0,329972257,3225216851,0,2311496,0,0,-0.225728,-0.228140,-0.233141,-0.225728,-0.228140,-0.233141,-0.377630,-0.000000,0.365869
11639,247886898,9.195911,5,0,765.277286,-9.133156,934.754674,0.000000,-41.814117,-31.134649,0,329972257,3225216851,0,2311496,0,0,-0.225728,-0.228140,-0.233141,-0.225728,-0.228140,-0.233141,-0.377630,-0.000000,0.365869
11640,247906885,9.195911,5,0,765.305284,-9.085448,934.452558,0.000000,-32.532745,-31.606323,0,329972226,3225216355,0,2309451,0,0,-0.225727,-0.228140,-0.233141,-0.225727,-0.228140,-0.233141,-0.377630,-0.000000,0.365869
11641,247926898,9.188869,5,0,765.319284,-8.975313,934.301501,0.000000,-18.591511,-30.491674,0,329972226,3225216355,0,2309451,0,0,-0.225727,-0.228139,-0.233141,-0.225727,-0.228139,-0.233141,-0.377630,-0.000000,0.365869
11642,247946883,9.195911,5,0,765.340283,-8.943157,934.074919,0.000000,-21.848185,-28.456244,0,329972226,3225216355,0,2309451,0,0,-0.225727,-0.228139,-0.233141,-0.225727,-0.228139,-0.233141,-0.377630,-0.000000,0.365869
11643,247966928,9.153664,5,0,765.375282,-9.233324,933.697287,0.000000,-34.579597,-28.652674,0,329972237,3225216881,0,2315241,0,0,-0.225727,-0.228139,-0.233140,-0.225727,-0.228139,-0.233140,-0.377630,-0.000000,0.365869
11644,247986892,9.195911,5,0,765.417281,-8.946865,933.244137,0.000000,-43.165920,-29.899969,0,329972237,3225216881,0,2315241,0,0,-0.225727,-0.228139,-0.233140,-0.225727,-0.228139,-0.233140,-0.377630,-0.000000,0.365869
11645,248006893,9.209993,5,0,765.431281,-9.149240,933.093090,0.000000,-20.718145,-28.940929,0,329972422,3225216316,0,2304856,0,0,-0.225726,-0.228139,-0.233140,-0.225726,-0.228139,-0.233140,-0.377630,-0.000000,0.365869
11646,248026876,9.195911,5,0,765.459282,-9.070292,932.790998,0.000000,-28.308668,-28.748632,0,329972422,3225216316,0,2304856,0,0,-0.225726,-0.228138,-0.233140,-0.225726,-0.228138,-0.233140,-0.377630,-0.000000,0.365869
11647,248046890,9.195911,5,0,765.501283,-9.118861,932.337868,0.000000,-41.911736,-31.126678,0,329972422,3225216316,0,2304856,0,0,-0.225726,-0.228138,-0.233139,-0.225726,-0.228138,-0.233139,-0.377630,-0.000000,0.365869
11648,248066886,9.195911,5,0,765.529285,-9.028949,932.035787,0.000000,-32.552269,-31.602289,0,329972178,3225216484,0,2303151,0,0,-0.225726,-0.228138,-0.233139,-0.225726,-0.228138,-0.233139,-0.377630,-0.000000,0.365869
11649,248086899,9.174788,5,0,765.543286,-9.064866,931.884749,0.000000,-18.590532,-29.279932,0,329972178,3225216484,0,2303151,0,0,-0.225725,-0.228138,-0.233139,-0.225725,-0.228138,-0.233139,-0.377630,-0.000000,0.365869
11650,248106875,9.195911,5,0,765.571288,-9.007742,931.582674,0.000000,-27.883146,-28.814972,0,329972476,3225216495,0,2298222,0,0,-0.225725,-0.228138,-0.233139,-0.225725,-0.228138,-0.233139,-0.377630,-0.000000,0.365869
11651,248126890,9.195911,5,0,765.613292,-9.086924,931.129571,0.000000,-41.826630,-31.138485,0,329972476,3225216495,0,2298222,0,0,-0.225725,-0.228137,-0.233138,-0.225725,-0.228137,-0.233138,-0.377630,-0.000000,0.365869
11652,248146884,9.209993,5,0,765.641295,-9.013893,930.827508,0.000000,-32.530365,-32.206703,0,329972476,3225216495,0,2298222,0,0,-0.225725,-0.228137,-0.233138,-0.225725,-0.228137,-0.233138,-0.377630,-0.000000,0.365869
11653,248166893,9.209993,5,0,765.655297,-8.951018,930.676478,0.000000,-18.591034,-30.607845,0,329971855,3225216285,0,2307479,0,0,-0.225725,-0.228137,-0.233138,-0.225725,-0.228137,-0.233138,-0.377630,-0.000000,0.365869
11654,248186876,9.209993,5,0,765.683301,-9.197555,930.374421,0.000000,-27.878363,-29.079090,0,329971855,3225216285,0,2307479,0,0,-0.225724,-0.228137,-0.233138,-0.225724,-0.228137,-0.233138,-0.377630,-0.000000,0.365869
11655,248206895,9.195911,5,0,765.711305,-8.976859,930.072368,0.000000,-29.740711,-29.981348,0,329972306,3225216376,0,2308318,0,0,-0.225724,-0.228136,-0.233137,-0.225724,-0.228136,-0.233137,-0.377630,-0.000000,0.365869
11656,248226882,9.195911,5,0,765.753313,-9.037612,929.619298,0.000000,-42.193260,-31.369806,0,329972306,3225216376,0,2308318,0,0,-0.225724,-0.228136,-0.233137,-0.225724,-0.228136,-0.233137,-0.377630,-0.000000,0.365869
11657,248246894,9.174788,5,0,765.767315,-8.987139,929.468277,0.000000,-20.523613,-29.230993,0,329972306,3225216376,0,2308318,0,0,-0.225724,-0.228136,-0.233137,-0.225724,-0.228136,-0.233137,-0.377630,-0.000000,0.365869
11658,248266872,9.195911,5,0,765.795321,-8.919131,929.166238,0.000000,-28.264879,-28.802256,0,329972434,3225216607,0,2308904,0,0,-0.225724,-0.228136,-0.233137,-0.225724,-0.228136,-0.233137,-0.377630,-0.000000,0.365869
11659,248286894,9.195911,5,0,765.837330,-9.071144,928.713187,0.000000,-41.898094,-31.133011,0,329972434,3225216607,0,2308904,0,0,-0.225723,-0.228135,-0.233136,-0.225723,-0.228135,-0.233136,-0.377630,-0.000000,0.365869
11660,248306882,9.195911,5,0,765.865336,-8.895506,928.411159,0.000000,-32.544659,-31.599163,0,329972436,3225216676,0,2302967,0,0,-0.225723,-0.228135,-0.233136,-0.225723,-0.228135,-0.233136,-0.377630,-0.000000,0.365869
11661,248326899,9.209993,5,0,765.879340,-9.074925,928.260146,0.000000,-18.589010,-29.275396,0,329972436,3225216676,0,2302967,0,0,-0.225723,-0.228135,-0.233136,-0.225723,-0.228135,-0.233136,-0.377630,-0.000000,0.365869
11662,248346881,9.195911,5,0,765.907347,-9.157227,927.958125,0.000000,-27.877958,-28.810160,0,329972436,3225216676,0,2302967,0,0,-0.225723,-0.228135,-0.233136,-0.225723,-0.228135,-0.233136,-0.377630,-0.000000,0.365869
11663,248366887,9.195911,5,0,765.935355,-8.976896,927.656108,0.000000,-29.735748,-29.924631,0,329972115,3225216061,0,2300308,0,0,-0.225722,-0.228135,-0.233136,-0.225722,-0.228135,-0.233136,-0.377630,-0.000000,0.365869
11664,248386892,9.209993,5,0,765.977367,-8.952803,927.203090,0.000000,-42.192268,-31.356022,0,329972115,3225216061,0,2300308,0,0,-0.225722,-0.228134,-0.233135,-0.225722,-0.228134,-0.233135,-0.377630,-0.000000,0.365869
11665,248406898,9.195911,5,0,765.991371,-9.182420,927.052086,0.000000,-20.518532,-30.433804,0,329972481,3225216409,0,2314833,0,0,-0.225722,-0.228134,-0.233135,-0.225722,-0.228134,-0.233135,-0.377630,-0.000000,0.365869
11666,248426873,9.209993,5,0,766.019380,-9.026627,926.750082,0.000000,-28.263863,-29.040859,0,329972481,3225216409,0,2314833,0,0,-0.225722,-0.228134,-0.233135,-0.225722,-0.228134,-0.233135,-0.377630,-0.000000,0.365869
11667,248446888,9.195911,5,0,766.061395,-8.990085,926.297085,0.000000,-41.893005,-31.177801,0,329972481,3225216409,0,2314833,0,0,-0.225721,-0.228134,-0.233135,-0.225721,-0.228134,-0.233135,-0.377630,-0.000000,0.365869
11668,248466885,9.195911,5,0,766.089405,-9.017976,925.995092,0.000000,-32.533875,-31.604700,0,329972334,3225216384,0,2315036,0,0,-0.225721,-0.228133,-0.233134,-0.225721,-0.228133,-0.233134,-0.377630,-0.000000,0.365869
11669,248486899,9.209993,5,0,766.103410,-9.112227,925.844097,0.000000,-18.586853,-29.273575,0,329972334,3225216384,0,2315036,0,0,-0.225721,-0.228133,-0.233134,-0.225721,-0.228133,-0.233134,-0.377630,-0.000000,0.365869
11670,248506883,9.195911,5,0,766.131420,-9.052475,925.542110,0.000000,-27.877527,-28.806864,0,329972505,3225216840,0,2300325,0,0,-0.225721,-0.228133,-0.233134,-0.225721,-0.228133,-0.233134,-0.377630,-0.000000,0.365869
11671,248526890,9.195911,5,0,766.173437,-9.063926,925.089139,0.000000,-41.815739,-31.129536,0,329972505,3225216840,0,2300325,0,0,-0.225720,-0.228133,-0.233134,-0.225720,-0.228133,-0.233134,-0.377630,-0.000000,0.365869
11672,248546884,9.195911,5,0,766.201449,-9.047846,924.787163,0.000000,-32.518421,-31.593582,0,329972505,3225216840,0,2300325,0,0,-0.225720,-0.228132,-0.233133,-0.225720,-0.228132,-0.233133,-0.377630,-0.000000,0.365869
11673,248566895,9.188869,5,0,766.215455,-8.865353,924.636177,0.000000,-18.583763,-30.478384,0,329972218,3225216344,0,2296136,0,0,-0.225720,-0.228132,-0.233133,-0.225720,-0.228132,-0.233133,-0.377630,-0.000000,0.365869
11674,248586874,9.195911,5,0,766.243467,-9.097375,924.334208,0.000000,-27.872026,-29.046360,0,329972218,3225216344,0,2296136,0,0,-0.225720,-0.228132,-0.233133,-0.225720,-0.228132,-0.233133,-0.377630,-0.000000,0.365869
11675,248606894,9.209993,5,0,766.271480,-9.043517,924.032244,0.000000,-29.734562,-29.967962,0,329972500,3225216716,0,2298108,0,0,-0.225720,-0.228132,-0.233133,-0.225720,-0.228132,-0.233133,-0.377630,-0.000000,0.365869
11676,248626885,9.209993,5,0,766.313500,-9.122300,923.579306,0.000000,-42.182262,-31.359802,0,329972500,3225216716,0,2298108,0,0,-0.225719,-0.228132,-0.233133,-0.225719,-0.228132,-0.233133,-0.377630,-0.000000,0.365869
11677,248646900,9.195911,5,0,766.327506,-8.940175,923.428328,0.000000,-20.511648,-29.221668,0,329972500,3225216716,0,2298108,0,0,-0.225719,-0.228131,-0.233132,-0.225719,-0.228131,-0.233132,-0.377630,-0.000000,0.365869
11678,248666871,9.209993,5,0,766.355520,-8.943195,923.126377,0.000000,-28.257603,-28.794041,0,329971923,3225216571,0,2303471,0,0,-0.225719,-0.228131,-0.233132,-0.225719,-0.228131,-0.233132,-0.377630,-0.000000,0.365869
11679,248686892,9.209993,5,0,766.397542,-8.908692,922.673458,0.000000,-41.886871,-31.124043,0,329971923,3225216571,0,2303471,0,0,-0.225719,-0.228131,-0.233132,-0.225719,-0.228131,-0.233132,-0.377630,-0.000000,0.365869
11680,248706878,9.195911,5,0,766.425557,-9.089494,922.371518,0.000000,-32.532646,-31.589554,0,329971930,3225216286,0,2294944,0,0,-0.225718,-0.228131,-0.233132,-0.225718,-0.228131,-0.233132,-0.377630,-0.000000,0.365869
11681,248726898,9.195911,5,0,766.439565,-8.945836,922.220550,0.000000,-18.586607,-29.266642,0,329971930,3225216286,0,2294944,0,0,-0.225718,-0.228130,-0.233131,-0.225718,-0.228130,-0.233131,-0.377630,-0.000000,0.365869
11682,248746875,9.195911,5,0,766.467581,-8.958038,921.918616,0.000000,-27.867712,-28.801569,0,329971930,3225216286,0,2294944,0,0,-0.225718,-0.228130,-0.233131,-0.225718,-0.228130,-0.233131,-0.377630,-0.000000,0.365869
11683,248766884,9.195911,5,0,766.495597,-9.001736,921.616687,0.000000,-29.728815,-29.916077,0,329972204,3225216295,0,2290735,0,0,-0.225718,-0.228130,-0.233131,-0.225718,-0.228130,-0.233131,-0.377630,-0.000000,0.365869
11684,248786899,9.209993,5,0,766.537622,-9.007319,921.163801,0.000000,-42.176231,-31.346497,0,329972204,3225216295,0,2290735,0,0,-0.225718,-0.228130,-0.233131,-0.225718,-0.228130,-0.233131,-0.377630,-0.000000,0.365869
11685,248806920,9.195911,5,0,766.565639,-8.947264,920.861883,0.000000,-32.590519,-31.632092,0,329971836,3225216084,0,2291823,0,0,-0.225717,-0.228130,-0.233130,-0.225717,-0.228130,-0.233130,-0.377630,-0.000000,0.365869
11686,248826892,9.195911,5,0,766.593656,-9.004184,920.559969,0.000000,-30.668495,-30.480717,0,329971836,3225216084,0,2291823,0,0,-0.225717,-0.228129,-0.233130,-0.225717,-0.228129,-0.233130,-0.377630,-0.000000,0.365869
11687,248846895,9.195911,5,0,766.621674,-8.939730,920.258060,0.000000,-30.288973,-31.458447,0,329971836,3225216084,0,2291823,0,0,-0.225717,-0.228129,-0.233130,-0.225717,-0.228129,-0.233130,-0.377630,-0.000000,0.365869
11688,248866896,9.195911,5,0,766.649693,-8.911186,919.956155,0.000000,-30.208185,-31.653507,0,329972596,3225216466,0,2297285,0,0,-0.225717,-0.228129,-0.233130,-0.225717,-0.228129,-0.233130,-0.377630,-0.000000,0.365869
11689,248886903,9.195911,5,0,766.677712,-9.033592,919.654254,0.000000,-30.196911,-30.484509,0,329972596,3225216466,0,2297285,0,0,-0.225716,-0.228129,-0.233130,-0.225716,-0.228129,-0.233130,-0.377630,-0.000000,0.365869
11690,248906883,9.195911,5,0,766.691721,-8.802306,919.503305,0.000000,-18.114578,-29.042700,0,329972226,3225216392,0,2292745,0,0,-0.225716,-0.228129,-0.233129,-0.225716,-0.228129,-0.233129,-0.377630,-0.000000,0.365869
11691,248926897,9.195911,5,0,766.733750,-9.051713,919.050466,0.000000,-39.848503,-31.168890,0,329972226,3225216392,0,2292745,0,0,-0.225716,-0.228128,-0.233129,-0.225716,-0.228128,-0.233129,-0.377630,-0.000000,0.365869
11692,248946890,9.209993,5,0,766.761771,-9.041634,918.748578,0.000000,-32.120090,-31.594128,0,329972226,3225216392,0,2292745,0,0,-0.225716,-0.228128,-0.233129,-0.225716,-0.228128,-0.233129,-0.377630,-0.000000,0.365869
11693,248966890,9.209993,5,0,766.789791,-8.943809,918.446695,0.000000,-30.574409,-31.678690,0,329972114,3225216860,0,2289988,0,0,-0.225716,-0.228128,-0.233129,-0.225716,-0.228128,-0.233129,-0.377630,-0.000000,0.365869
11694,248986893,9.195911,5,0,766.817812,-8.841063,918.144817,0.000000,-30.265272,-30.487591,0,329972114,3225216860,0,2289988,0,0,-0.225715,-0.228128,-0.233128,-0.225715,-0.228128,-0.233128,-0.377630,-0.000000,0.365869
11695,249006899,9.195911,5,0,766.845833,-8.795403,917.842942,0.000000,-30.203445,-30.248886,0,329972099,3225216771,0,2291754,0,0,-0.225715,-0.228127,-0.233128,-0.225715,-0.228127,-0.233128,-0.377630,-0.000000,0.365869
11696,249026898,9.195911,5,0,766.873855,-8.946856,917.541073,0.000000,-30.191080,-30.201145,0,329972099,3225216771,0,2291754,0,0,-0.225715,-0.228127,-0.233128,-0.225715,-0.228127,-0.233128,-0.377630,-0.000000,0.365869
11697,249046898,9.195911,5,0,766.901877,-8.856271,917.239207,0.000000,-30.188606,-30.191107,0,329972099,3225216771,0,2291754,0,0,-0.225715,-0.228127,-0.233128,-0.225715,-0.228127,-0.233128,-0.377630,-0.000000,0.365869
11698,249066889,9.209993,5,0,766.929900,-8.840920,916.937346,0.000000,-30.188112,-30.189098,0,329972542,3225216500,0,2294239,0,0,-0.225714,-0.228127,-0.233127,-0.225714,-0.228127,-0.233127,-0.377630,-0.000000,0.365869
11699,249086897,9.195911,5,0,766.957923,-9.023816,916.635490,0.000000,-30.183130,-30.187723,0,329972542,3225216500,0,2294239,0,0,-0.225714,-0.228126,-0.233127,-0.225714,-0.228126,-0.233127,-0.377630,-0.000000,0.365869
11700,249106901,9.209993,5,0,766.985946,-8.933294,916.333637,0.000000,-30.187017,-31.394968,0,329972245,3225215956,0,2283895,0,0,-0.225714,-0.228126,-0.233127,-0.225714,-0.228126,-0.233127,-0.377630,-0.000000,0.365869
11701,249126901,9.209993,5,0,767.013970,-8.945746,916.031789,0.000000,-30.182911,-30.428410,0,329972245,3225215956,0,2283895,0,0,-0.225714,-0.228126,-0.233127,-0.225714,-0.228126,-0.233127,-0.377630,-0.000000,0.365869
11702,249146882,9.209993,5,0,767.041995,-8.886101,915.729946,0.000000,-30.186974,-30.235096,0,329972245,3225215956,0,2283895,0,0,-0.225714,-0.228126,-0.233127,-0.225714,-0.228126,-0.233127,-0.377630,-0.000000,0.365869
11703,249166899,9.195911,5,0,767.070019,-8.900856,915.428107,0.000000,-30.182903,-30.195948,0,329971990,3225216325,0,2293891,0,0,-0.225713,-0.228125,-0.233126,-0.225713,-0.228125,-0.233126,-0.377630,-0.000000,0.365869
11704,249186906,9.209993,5,0,767.098044,-8.837233,915.126272,0.000000,-30.182089,-30.187628,0,329971990,3225216325,0,2293891,0,0,-0.225713,-0.228125,-0.233126,-0.225713,-0.228125,-0.233126,-0.377630,-0.000000,0.365869
11705,249206893,9.231117,5,0,767.112057,-8.934967,914.975357,0.000000,-18.111612,-28.978445,0,329972162,3225216184,0,2287945,0,0,-0.225713,-0.228125,-0.233126,-0.225713,-0.228125,-0.233126,-0.377630,-0.000000,0.365869
11706,249226888,9.195911,5,0,767.154096,-9.097680,914.522616,0.000000,-39.838142,-29.943150,0,329972162,3225216184,0,2287945,0,0,-0.225713,-0.228125,-0.233126,-0.225713,-0.228125,-0.233126,-0.377630,-0.000000,0.365869
11707,249246891,9.195911,5,0,767.182122,-9.059491,914.220795,0.000000,-32.113136,-30.135601,0,329972162,3225216184,0,2287945,0,0,-0.225712,-0.228125,-0.233125,-0.225712,-0.228125,-0.233125,-0.377630,-0.000000,0.365869
11708,249266897,9.195911,5,0,767.210149,-9.002309,913.918978,0.000000,-30.568134,-30.173605,0,329972287,3225216009,0,2288682,0,0,-0.225712,-0.228124,-0.233125,-0.225712,-0.228124,-0.233125,-0.377630,-0.000000,0.365869
11709,249286902,9.195911,5,0,767.238176,-9.128339,913.617165,0.000000,-30.259134,-30.181204,0,329972287,3225216009,0,2288682,0,0,-0.225712,-0.228124,-0.233125,-0.225712,-0.228124,-0.233125,-0.377630,-0.000000,0.365869
11710,249306892,9.195911,5,0,767.252190,-8.867574,913.466261,0.000000,-18.127022,-28.975204,0,329972396,3225216337,0,2282192,0,0,-0.225712,-0.228124,-0.233125,-0.225712,-0.228124,-0.233125,-0.377630,-0.000000,0.365869
11711,249326894,9.209993,5,0,767.294232,-8.786753,913.013553,0.000000,-39.841225,-29.941036,0,329972396,3225216337,0,2282192,0,0,-0.225712,-0.228124,-0.233124,-0.225712,-0.228124,-0.233124,-0.377630,-0.000000,0.365869
11712,249346895,9.209993,5,0,767.322261,-8.884737,912.711754,0.000000,-32.113754,-30.133717,0,329972396,3225216337,0,2282192,0,0,-0.225711,-0.228123,-0.233124,-0.225711,-0.228123,-0.233124,-0.377630,-0.000000,0.365869
11713,249366894,9.195911,5,0,767.350289,-8.751484,912.409959,0.000000,-30.563375,-30.171762,0,329972612,3225215944,0,2291249,0,0,-0.225711,-0.228123,-0.233124,-0.225711,-0.228123,-0.233124,-0.377630,-0.000000,0.365869
11714,249386889,9.209993,5,0,767.378319,-8.911356,912.108169,0.000000,-30.258183,-30.179373,0,329972612,3225215944,0,2291249,0,0,-0.225711,-0.228123,-0.233124,-0.225711,-0.228123,-0.233124,-0.377630,-0.000000,0.365869
11715,249406892,9.153664,5,0,767.406349,-9.025945,911.806382,0.000000,-30.192261,-31.387436,0,329972368,3225216677,0,2299917,0,0,-0.225711,-0.228123,-0.233124,-0.225711,-0.228123,-0.233124,-0.377630,-0.000000,0.365869
11716,249426899,9.209993,5,0,767.434379,-8.942699,911.504601,0.000000,-30.183960,-30.422018,0,329972368,3225216677,0,2299917,0,0,-0.225710,-0.228123,-0.233123,-0.225710,-0.228123,-0.233123,-0.377630,-0.000000,0.365869
11717,249446888,9.195911,5,0,767.462409,-8.973257,911.202823,0.000000,-30.177418,-30.228445,0,329972368,3225216677,0,2299917,0,0,-0.225710,-0.228122,-0.233123,-0.225710,-0.228122,-0.233123,-0.377630,-0.000000,0.365869
11718,249466891,9.209993,5,0,767.490440,-8.867965,910.901050,0.000000,-30.176109,-30.189243,0,329972050,3225216784,0,2283859,0,0,-0.225710,-0.228122,-0.233123,-0.225710,-0.228122,-0.233123,-0.377630,-0.000000,0.365869
11719,249486900,9.209993,5,0,767.518472,-9.083443,910.599282,0.000000,-30.175846,-30.180914,0,329972050,3225216784,0,2283859,0,0,-0.225710,-0.228122,-0.233123,-0.225710,-0.228122,-0.233123,-0.377630,-0.000000,0.365869
11720,249506900,9.209993,5,0,767.546504,-8.882511,910.297518,0.000000,-30.175795,-31.385792,0,329972474,3225216323,0,2279049,0,0,-0.225710,-0.228122,-0.233122,-0.225710,-0.228122,-0.233122,-0.377630,-0.000000,0.365869
11721,249526898,9.195911,5,0,767.574536,-9.100148,909.995758,0.000000,-30.180666,-30.419735,0,329972474,3225216323,0,2279049,0,0,-0.225709,-0.228121,-0.233122,-0.225709,-0.228121,-0.233122,-0.377630,-0.000000,0.365869
11722,249546879,9.195911,5,0,767.602569,-8.748298,909.694003,0.000000,-30.171875,-30.225550,0,329972474,3225216323,0,2279049,0,0,-0.225709,-0.228121,-0.233122,-0.225709,-0.228121,-0.233122,-0.377630,-0.000000,0.365869
11723,249566895,9.195911,5,0,767.630602,-8.949198,909.392252,0.000000,-30.174999,-30.186710,0,329972655,3225216465,0,2280599,0,0,-0.225709,-0.228121,-0.233122,-0.225709,-0.228121,-0.233122,-0.377630,-0.000000,0.365869
11724,249586906,9.209993,5,0,767.658635,-8.826201,909.090505,0.000000,-30.175625,-30.178455,0,329972655,3225216465,0,2280599,0,0,-0.225709,-0.228121,-0.233122,-0.225709,-0.228121,-0.233122,-0.377630,-0.000000,0.365869
11725,249606904,9.209993,5,0,767.686669,-8.958613,908.788763,0.000000,-30.175751,-30.176804,0,329972618,3225216323,0,2283932,0,0,-0.225708,-0.228121,-0.233121,-0.225708,-0.228121,-0.233121,-0.377630,-0.000000,0.365869
11726,249641600,9.195911,5,0,767.700686,-8.796629,908.637894,0.000000,-18.105463,-28.968954,0,329972618,3225216323,0,2283932,0,0,-0.225708,-0.228120,-0.233121,-0.225708,-0.228120,-0.233121,-0.377630,-0.000000,0.365869
11727,249646886,9.195911,5,0,767.742738,-8.872205,908.185292,0.000000,-39.827148,-29.933929,0,329972618,3225216323,0,2283932,0,0,-0.225708,-0.228120,-0.233121,-0.225708,-0.228120,-0.233121,-0.377630,-0.000000,0.365869
11728,249666883,9.195911,5,0,767.770773,-8.774096,907.883563,0.000000,-32.106056,-30.126923,0,329972386,3225216230,0,2284359,0,0,-0.225708,-0.228120,-0.233121,-0.225708,-0.228120,-0.233121,-0.377630,-0.000000,0.365869
11729,249686871,9.217035,5,0,767.784791,-8.926211,907.732701,0.000000,-18.486641,-28.958002,0,329972386,3225216230,0,2284359,0,0,-0.225708,-0.228120,-0.233120,-0.225708,-0.228120,-0.233120,-0.377630,-0.000000,0.365869
11730,249706879,9.195911,5,0,767.826845,-8.781666,907.280119,0.000000,-39.908264,-29.931250,0,329972340,3225216132,0,2281275,0,0,-0.225707,-0.228119,-0.233120,-0.225707,-0.228119,-0.233120,-0.377630,-0.000000,0.365869
11731,249726864,9.195911,5,0,767.840863,-8.729865,907.129261,0.000000,-20.047083,-28.917889,0,329972340,3225216132,0,2281275,0,0,-0.225707,-0.228119,-0.233120,-0.225707,-0.228119,-0.233120,-0.377630,-0.000000,0.365869
11732,249746892,9.195911,5,0,767.882919,-8.794451,906.676692,0.000000,-40.215469,-29.922251,0,329972340,3225216132,0,2281275,0,0,-0.225707,-0.228119,-0.233120,-0.225707,-0.228119,-0.233120,-0.377630,-0.000000,0.365869
11733,249766880,9.153664,5,0,767.896937,-8.785328,906.525838,0.000000,-20.113407,-28.916092,0,329972219,3225216481,0,2273981,0,0,-0.225707,-0.228119,-0.233120,-0.225707,-0.228119,-0.233120,-0.377630,-0.000000,0.365869
11734,249786872,9.195911,5,0,767.938994,-8.960184,906.073283,0.000000,-40.223854,-29.920914,0,329972219,3225216481,0,2273981,0,0,-0.225706,-0.228119,-0.233119,-0.225706,-0.228119,-0.233119,-0.377630,-0.000000,0.365869
11735,249806919,9.209993,5,0,767.967032,-8.734852,905.771585,0.000000,-32.180511,-30.121389,0,329972036,3225216541,0,2274358,0,0,-0.225706,-0.228118,-0.233119,-0.225706,-0.228118,-0.233119,-0.377630,-0.000000,0.365869
11736,249826905,9.209993,5,0,767.995070,-8.848362,905.469891,0.000000,-30.571844,-31.368027,0,329972036,3225216541,0,2274358,0,0,-0.225706,-0.228118,-0.233119,-0.225706,-0.228118,-0.233119,-0.377630,-0.000000,0.365869
